,Count,placeID,ave_rating,latitude,longitude,Service
41,56,135032,0.0,22.152480999999998,-100.973486,Contemporary
42,56,135032,0.3,22.152480999999998,-100.973486,Cafeteria
43,56,135032,0.3,22.152480999999998,-100.973486,Contemporary
44,56,135032,1.3,22.152480999999998,-100.973486,Cafeteria
45,56,135032,1.3,22.152480999999998,-100.973486,Contemporary
46,56,135032,0.0,22.152480999999998,-100.973486,Cafeteria
47,56,135032,0.0,22.152480999999998,-100.973486,Contemporary
48,56,135032,0.0,22.152480999999998,-100.973486,Cafeteria
49,56,135032,0.0,22.152480999999998,-100.973486,Contemporary
50,56,135032,2.7,22.152480999999998,-100.973486,Cafeteria
51,56,135032,2.7,22.152480999999998,-100.973486,Contemporary
52,56,135032,0.7,22.152480999999998,-100.973486,Cafeteria
53,56,135032,0.7,22.152480999999998,-100.973486,Contemporary
54,56,135032,0.0,22.152480999999998,-100.973486,Cafeteria
55,56,135032,0.0,22.152480999999998,-100.973486,Contemporary
56,50,135052,0.0,22.150980999999998,-100.977412,Bar
57,50,135052,0.0,22.150980999999998,-100.977412,Bar_Pub_Brewery
58,50,135052,0.0,22.150980999999998,-100.977412,Bar
59,50,135052,0.0,22.150980999999998,-100.977412,Bar_Pub_Brewery
60,50,135052,2.7,22.150980999999998,-100.977412,Bar
61,50,135052,2.7,22.150980999999998,-100.977412,Bar_Pub_Brewery
62,50,135052,0.7,22.150980999999998,-100.977412,Bar
63,50,135052,0.7,22.150980999999998,-100.977412,Bar_Pub_Brewery
64,50,135052,2.7,22.150980999999998,-100.977412,Bar
65,50,135052,2.7,22.150980999999998,-100.977412,Bar_Pub_Brewery
66,50,135052,2.7,22.150980999999998,-100.977412,Bar
67,50,135052,2.7,22.150980999999998,-100.977412,Bar_Pub_Brewery
68,50,135052,0.0,22.150980999999998,-100.977412,Bar
69,50,135052,0.0,22.150980999999998,-100.977412,Bar_Pub_Brewery
70,50,135052,2.7,22.150980999999998,-100.977412,Bar
71,50,135052,2.7,22.150980999999998,-100.977412,Bar_Pub_Brewery
72,50,135052,2.7,22.150980999999998,-100.977412,Bar
73,50,135052,2.7,22.150980999999998,-100.977412,Bar_Pub_Brewery
74,50,135052,2.7,22.150980999999998,-100.977412,Bar
75,50,135052,2.7,22.150980999999998,-100.977412,Bar_Pub_Brewery
76,50,135052,0.0,22.150980999999998,-100.977412,Bar
77,50,135052,0.0,22.150980999999998,-100.977412,Bar_Pub_Brewery
78,50,135052,0.3,22.150980999999998,-100.977412,Bar
79,50,135052,0.3,22.150980999999998,-100.977412,Bar_Pub_Brewery
80,50,135052,1.3,22.150980999999998,-100.977412,Bar
81,50,135052,1.3,22.150980999999998,-100.977412,Bar_Pub_Brewery
82,50,135052,0.0,22.150980999999998,-100.977412,Bar
83,50,135052,0.0,22.150980999999998,-100.977412,Bar_Pub_Brewery
84,50,135052,2.7,22.150980999999998,-100.977412,Bar
85,50,135052,2.7,22.150980999999998,-100.977412,Bar_Pub_Brewery
86,50,135052,1.3,22.150980999999998,-100.977412,Bar
87,50,135052,1.3,22.150980999999998,-100.977412,Bar_Pub_Brewery
88,50,135052,0.7,22.150980999999998,-100.977412,Bar
89,50,135052,0.7,22.150980999999998,-100.977412,Bar_Pub_Brewery
90,50,135052,0.0,22.150980999999998,-100.977412,Bar
91,50,135052,0.0,22.150980999999998,-100.977412,Bar_Pub_Brewery
92,50,135052,0.0,22.150980999999998,-100.977412,Bar
93,50,135052,0.0,22.150980999999998,-100.977412,Bar_Pub_Brewery
94,50,135052,2.7,22.150980999999998,-100.977412,Bar
95,50,135052,2.7,22.150980999999998,-100.977412,Bar_Pub_Brewery
96,50,135052,0.3,22.150980999999998,-100.977412,Bar
97,50,135052,0.3,22.150980999999998,-100.977412,Bar_Pub_Brewery
98,50,135052,2.7,22.150980999999998,-100.977412,Bar
99,50,135052,2.7,22.150980999999998,-100.977412,Bar_Pub_Brewery
100,50,135052,0.0,22.150980999999998,-100.977412,Bar
101,50,135052,0.0,22.150980999999998,-100.977412,Bar_Pub_Brewery
102,50,135052,0.0,22.150980999999998,-100.977412,Bar
103,50,135052,0.0,22.150980999999998,-100.977412,Bar_Pub_Brewery
104,50,135052,0.3,22.150980999999998,-100.977412,Bar
105,50,135052,0.3,22.150980999999998,-100.977412,Bar_Pub_Brewery
106,36,135085,2.7,22.150802,-100.98268,Fast_Food
107,36,135085,0.7,22.150802,-100.98268,Fast_Food
108,36,135085,0.7,22.150802,-100.98268,Fast_Food
109,36,135085,2.7,22.150802,-100.98268,Fast_Food
110,36,135085,1.3,22.150802,-100.98268,Fast_Food
111,36,135085,2.7,22.150802,-100.98268,Fast_Food
112,36,135085,2.7,22.150802,-100.98268,Fast_Food
113,36,135085,0.0,22.150802,-100.98268,Fast_Food
114,36,135085,2.7,22.150802,-100.98268,Fast_Food
115,36,135085,2.7,22.150802,-100.98268,Fast_Food
116,36,135085,0.7,22.150802,-100.98268,Fast_Food
117,36,135085,1.3,22.150802,-100.98268,Fast_Food
118,36,135085,2.7,22.150802,-100.98268,Fast_Food
119,36,135085,2.7,22.150802,-100.98268,Fast_Food
120,36,135085,0.0,22.150802,-100.98268,Fast_Food
121,36,135085,0.0,22.150802,-100.98268,Fast_Food
122,36,135085,0.0,22.150802,-100.98268,Fast_Food
123,36,135085,0.0,22.150802,-100.98268,Fast_Food
124,36,135085,0.0,22.150802,-100.98268,Fast_Food
125,36,135085,0.3,22.150802,-100.98268,Fast_Food
126,36,135085,0.0,22.150802,-100.98268,Fast_Food
127,36,135085,0.0,22.150802,-100.98268,Fast_Food
128,36,135085,2.7,22.150802,-100.98268,Fast_Food
129,36,135085,1.3,22.150802,-100.98268,Fast_Food
130,36,135085,0.7,22.150802,-100.98268,Fast_Food
131,36,135085,2.7,22.150802,-100.98268,Fast_Food
132,36,135085,0.3,22.150802,-100.98268,Fast_Food
133,36,135085,0.3,22.150802,-100.98268,Fast_Food
134,36,135085,0.3,22.150802,-100.98268,Fast_Food
135,36,135085,0.7,22.150802,-100.98268,Fast_Food
136,36,135085,1.3,22.150802,-100.98268,Fast_Food
137,36,135085,0.7,22.150802,-100.98268,Fast_Food
138,36,135085,2.7,22.150802,-100.98268,Fast_Food
139,36,135085,2.7,22.150802,-100.98268,Fast_Food
140,36,135085,0.0,22.150802,-100.98268,Fast_Food
141,36,135085,0.3,22.150802,-100.98268,Fast_Food
142,34,135041,2.7,22.15106,-100.977659,Bar
143,34,135041,2.7,22.15106,-100.977659,Cafeteria
144,34,135041,0.3,22.15106,-100.977659,Bar
145,34,135041,0.3,22.15106,-100.977659,Cafeteria
146,34,135041,0.7,22.15106,-100.977659,Bar
147,34,135041,0.7,22.15106,-100.977659,Cafeteria
148,34,135041,0.0,22.15106,-100.977659,Bar
149,34,135041,0.0,22.15106,-100.977659,Cafeteria
150,34,135041,0.3,22.15106,-100.977659,Bar
151,34,135041,0.3,22.15106,-100.977659,Cafeteria
152,34,135041,0.3,22.15106,-100.977659,Bar
153,34,135041,0.3,22.15106,-100.977659,Cafeteria
154,34,135041,0.0,22.15106,-100.977659,Bar
155,34,135041,0.0,22.15106,-100.977659,Cafeteria
156,34,135041,0.7,22.15106,-100.977659,Bar
157,34,135041,0.7,22.15106,-100.977659,Cafeteria
158,34,135041,0.7,22.15106,-100.977659,Bar
159,34,135041,0.7,22.15106,-100.977659,Cafeteria
160,34,135041,2.7,22.15106,-100.977659,Bar
161,34,135041,2.7,22.15106,-100.977659,Cafeteria
162,34,135041,0.0,22.15106,-100.977659,Bar
163,34,135041,0.0,22.15106,-100.977659,Cafeteria
164,34,135041,0.0,22.15106,-100.977659,Bar
165,34,135041,0.0,22.15106,-100.977659,Cafeteria
166,34,135041,1.3,22.15106,-100.977659,Bar
167,34,135041,1.3,22.15106,-100.977659,Cafeteria
168,34,135041,0.0,22.15106,-100.977659,Bar
169,34,135041,0.0,22.15106,-100.977659,Cafeteria
170,34,135041,2.7,22.15106,-100.977659,Bar
171,34,135041,2.7,22.15106,-100.977659,Cafeteria
172,34,135041,2.7,22.15106,-100.977659,Bar
173,34,135041,2.7,22.15106,-100.977659,Cafeteria
174,34,135041,0.0,22.15106,-100.977659,Bar
175,34,135041,0.0,22.15106,-100.977659,Cafeteria
176,32,132825,2.7,22.1473922,-100.983092,Mexican
177,32,132825,2.7,22.1473922,-100.983092,Mexican
178,32,132825,0.0,22.1473922,-100.983092,Mexican
179,32,132825,0.0,22.1473922,-100.983092,Mexican
180,32,132825,1.3,22.1473922,-100.983092,Mexican
181,32,132825,2.7,22.1473922,-100.983092,Mexican
182,32,132825,0.7,22.1473922,-100.983092,Mexican
183,32,132825,2.7,22.1473922,-100.983092,Mexican
184,32,132825,0.0,22.1473922,-100.983092,Mexican
185,32,132825,2.7,22.1473922,-100.983092,Mexican
186,32,132825,2.7,22.1473922,-100.983092,Mexican
187,32,132825,2.7,22.1473922,-100.983092,Mexican
188,32,132825,0.0,22.1473922,-100.983092,Mexican
189,32,132825,0.7,22.1473922,-100.983092,Mexican
190,32,132825,0.7,22.1473922,-100.983092,Mexican
191,32,132825,0.0,22.1473922,-100.983092,Mexican
192,32,132825,0.0,22.1473922,-100.983092,Mexican
193,32,132825,0.0,22.1473922,-100.983092,Mexican
194,32,132825,2.7,22.1473922,-100.983092,Mexican
195,32,132825,2.7,22.1473922,-100.983092,Mexican
196,32,132825,0.3,22.1473922,-100.983092,Mexican
197,32,132825,1.3,22.1473922,-100.983092,Mexican
198,32,132825,0.0,22.1473922,-100.983092,Mexican
199,32,132825,0.0,22.1473922,-100.983092,Mexican
200,32,132825,1.3,22.1473922,-100.983092,Mexican
201,32,132825,0.0,22.1473922,-100.983092,Mexican
202,32,132825,0.7,22.1473922,-100.983092,Mexican
203,32,132825,0.0,22.1473922,-100.983092,Mexican
204,32,132825,0.0,22.1473922,-100.983092,Mexican
205,32,132825,0.7,22.1473922,-100.983092,Mexican
206,32,132825,0.3,22.1473922,-100.983092,Mexican
207,32,132825,0.0,22.1473922,-100.983092,Mexican
208,25,132834,2.7,22.156469,-100.98554,Mexican
209,25,132834,0.7,22.156469,-100.98554,Mexican
210,25,132834,0.3,22.156469,-100.98554,Mexican
211,25,132834,1.3,22.156469,-100.98554,Mexican
212,25,132834,0.3,22.156469,-100.98554,Mexican
213,25,132834,0.7,22.156469,-100.98554,Mexican
214,25,132834,0.7,22.156469,-100.98554,Mexican
215,25,132834,0.3,22.156469,-100.98554,Mexican
216,25,132834,1.3,22.156469,-100.98554,Mexican
217,25,132834,2.7,22.156469,-100.98554,Mexican
218,25,132834,2.7,22.156469,-100.98554,Mexican
219,25,132834,0.0,22.156469,-100.98554,Mexican
220,25,132834,0.0,22.156469,-100.98554,Mexican
221,25,132834,0.0,22.156469,-100.98554,Mexican
222,25,132834,0.0,22.156469,-100.98554,Mexican
223,25,132834,0.7,22.156469,-100.98554,Mexican
224,25,132834,0.3,22.156469,-100.98554,Mexican
225,25,132834,0.0,22.156469,-100.98554,Mexican
226,25,132834,0.0,22.156469,-100.98554,Mexican
227,25,132834,2.7,22.156469,-100.98554,Mexican
228,25,132834,0.0,22.156469,-100.98554,Mexican
229,25,132834,0.7,22.156469,-100.98554,Mexican
230,25,132834,0.0,22.156469,-100.98554,Mexican
231,25,132834,0.0,22.156469,-100.98554,Mexican
232,25,132834,0.0,22.156469,-100.98554,Mexican
233,24,135053,0.0,22.178931,-101.012861,Cafeteria
234,24,135053,0.0,22.178931,-101.012861,Fast_Food
235,24,135053,0.0,22.178931,-101.012861,Pizzeria
236,24,135053,0.0,22.178931,-101.012861,Cafeteria
237,24,135053,0.0,22.178931,-101.012861,Fast_Food
238,24,135053,0.0,22.178931,-101.012861,Pizzeria
239,24,135053,0.0,22.178931,-101.012861,Cafeteria
240,24,135053,0.0,22.178931,-101.012861,Fast_Food
241,24,135053,0.0,22.178931,-101.012861,Pizzeria
242,24,135053,2.7,22.178931,-101.012861,Cafeteria
243,24,135053,2.7,22.178931,-101.012861,Fast_Food
244,24,135053,2.7,22.178931,-101.012861,Pizzeria
245,24,135053,0.0,22.178931,-101.012861,Cafeteria
246,24,135053,0.0,22.178931,-101.012861,Fast_Food
247,24,135053,0.0,22.178931,-101.012861,Pizzeria
248,24,135053,0.7,22.178931,-101.012861,Cafeteria
249,24,135053,0.7,22.178931,-101.012861,Fast_Food
250,24,135053,0.7,22.178931,-101.012861,Pizzeria
251,24,135053,2.7,22.178931,-101.012861,Cafeteria
252,24,135053,2.7,22.178931,-101.012861,Fast_Food
253,24,135053,2.7,22.178931,-101.012861,Pizzeria
254,24,135053,0.3,22.178931,-101.012861,Cafeteria
255,24,135053,0.3,22.178931,-101.012861,Fast_Food
256,24,135053,0.3,22.178931,-101.012861,Pizzeria
257,24,135030,0.3,22.147879999999997,-100.98947199999999,Cafe-Coffee_Shop
258,24,135030,0.3,22.147879999999997,-100.98947199999999,Cafeteria
259,24,135030,1.3,22.147879999999997,-100.98947199999999,Cafe-Coffee_Shop
260,24,135030,1.3,22.147879999999997,-100.98947199999999,Cafeteria
261,24,135030,0.3,22.147879999999997,-100.98947199999999,Cafe-Coffee_Shop
262,24,135030,0.3,22.147879999999997,-100.98947199999999,Cafeteria
263,24,135030,2.7,22.147879999999997,-100.98947199999999,Cafe-Coffee_Shop
264,24,135030,2.7,22.147879999999997,-100.98947199999999,Cafeteria
265,24,135030,2.7,22.147879999999997,-100.98947199999999,Cafe-Coffee_Shop
266,24,135030,2.7,22.147879999999997,-100.98947199999999,Cafeteria
267,24,135030,0.7,22.147879999999997,-100.98947199999999,Cafe-Coffee_Shop
268,24,135030,0.7,22.147879999999997,-100.98947199999999,Cafeteria
269,24,135030,1.3,22.147879999999997,-100.98947199999999,Cafe-Coffee_Shop
270,24,135030,1.3,22.147879999999997,-100.98947199999999,Cafeteria
271,24,135030,0.7,22.147879999999997,-100.98947199999999,Cafe-Coffee_Shop
272,24,135030,0.7,22.147879999999997,-100.98947199999999,Cafeteria
273,24,135030,0.7,22.147879999999997,-100.98947199999999,Cafe-Coffee_Shop
274,24,135030,0.7,22.147879999999997,-100.98947199999999,Cafeteria
275,24,135030,0.0,22.147879999999997,-100.98947199999999,Cafe-Coffee_Shop
276,24,135030,0.0,22.147879999999997,-100.98947199999999,Cafeteria
277,24,135030,2.7,22.147879999999997,-100.98947199999999,Cafe-Coffee_Shop
278,24,135030,2.7,22.147879999999997,-100.98947199999999,Cafeteria
279,24,135030,0.7,22.147879999999997,-100.98947199999999,Cafe-Coffee_Shop
280,24,135030,0.7,22.147879999999997,-100.98947199999999,Cafeteria
281,22,135026,0.0,22.148665,-101.001273,Bar
282,22,135026,0.0,22.148665,-101.001273,Bar_Pub_Brewery
283,22,135026,0.3,22.148665,-101.001273,Bar
284,22,135026,0.3,22.148665,-101.001273,Bar_Pub_Brewery
285,22,135026,2.7,22.148665,-101.001273,Bar
286,22,135026,2.7,22.148665,-101.001273,Bar_Pub_Brewery
287,22,135026,2.7,22.148665,-101.001273,Bar
288,22,135026,2.7,22.148665,-101.001273,Bar_Pub_Brewery
289,22,135026,0.0,22.148665,-101.001273,Bar
290,22,135026,0.0,22.148665,-101.001273,Bar_Pub_Brewery
291,22,135026,0.3,22.148665,-101.001273,Bar
292,22,135026,0.3,22.148665,-101.001273,Bar_Pub_Brewery
293,22,135026,2.7,22.148665,-101.001273,Bar
294,22,135026,2.7,22.148665,-101.001273,Bar_Pub_Brewery
295,22,135026,0.3,22.148665,-101.001273,Bar
296,22,135026,0.3,22.148665,-101.001273,Bar_Pub_Brewery
297,22,135026,0.0,22.148665,-101.001273,Bar
298,22,135026,0.0,22.148665,-101.001273,Bar_Pub_Brewery
299,22,135026,2.7,22.148665,-101.001273,Bar
300,22,135026,2.7,22.148665,-101.001273,Bar_Pub_Brewery
301,22,135026,2.7,22.148665,-101.001273,Bar
302,22,135026,2.7,22.148665,-101.001273,Bar_Pub_Brewery
303,22,135060,1.3,22.156882999999997,-100.97848499999999,Seafood
304,22,135060,1.3,22.156882999999997,-100.97848499999999,Seafood
305,22,135060,0.0,22.156882999999997,-100.97848499999999,Seafood
306,22,135060,0.0,22.156882999999997,-100.97848499999999,Seafood
307,22,135060,0.7,22.156882999999997,-100.97848499999999,Seafood
308,22,135060,0.0,22.156882999999997,-100.97848499999999,Seafood
309,22,135060,0.0,22.156882999999997,-100.97848499999999,Seafood
310,22,135060,0.3,22.156882999999997,-100.97848499999999,Seafood
311,22,135060,1.3,22.156882999999997,-100.97848499999999,Seafood
312,22,135060,2.7,22.156882999999997,-100.97848499999999,Seafood
313,22,135060,0.3,22.156882999999997,-100.97848499999999,Seafood
314,22,135060,2.7,22.156882999999997,-100.97848499999999,Seafood
315,22,135060,2.7,22.156882999999997,-100.97848499999999,Seafood
316,22,135060,2.7,22.156882999999997,-100.97848499999999,Seafood
317,22,135060,0.3,22.156882999999997,-100.97848499999999,Seafood
318,22,135060,0.0,22.156882999999997,-100.97848499999999,Seafood
319,22,135060,2.7,22.156882999999997,-100.97848499999999,Seafood
320,22,135060,1.3,22.156882999999997,-100.97848499999999,Seafood
321,22,135060,0.3,22.156882999999997,-100.97848499999999,Seafood
322,22,135060,0.0,22.156882999999997,-100.97848499999999,Seafood
323,22,135060,0.0,22.156882999999997,-100.97848499999999,Seafood
324,22,135060,0.0,22.156882999999997,-100.97848499999999,Seafood
325,20,135086,0.0,22.141420999999998,-101.01395500000001,Burgers
326,20,135086,0.0,22.141420999999998,-101.01395500000001,Fast_Food
327,20,135086,0.3,22.141420999999998,-101.01395500000001,Burgers
328,20,135086,0.3,22.141420999999998,-101.01395500000001,Fast_Food
329,20,135086,0.7,22.141420999999998,-101.01395500000001,Burgers
330,20,135086,0.7,22.141420999999998,-101.01395500000001,Fast_Food
331,20,135086,0.0,22.141420999999998,-101.01395500000001,Burgers
332,20,135086,0.0,22.141420999999998,-101.01395500000001,Fast_Food
333,20,135086,0.3,22.141420999999998,-101.01395500000001,Burgers
334,20,135086,0.3,22.141420999999998,-101.01395500000001,Fast_Food
335,20,135086,0.0,22.141420999999998,-101.01395500000001,Burgers
336,20,135086,0.0,22.141420999999998,-101.01395500000001,Fast_Food
337,20,135086,0.7,22.141420999999998,-101.01395500000001,Burgers
338,20,135086,0.7,22.141420999999998,-101.01395500000001,Fast_Food
339,20,135086,0.0,22.141420999999998,-101.01395500000001,Burgers
340,20,135086,0.0,22.141420999999998,-101.01395500000001,Fast_Food
341,20,135086,0.0,22.141420999999998,-101.01395500000001,Burgers
342,20,135086,0.0,22.141420999999998,-101.01395500000001,Fast_Food
343,20,135086,0.0,22.141420999999998,-101.01395500000001,Burgers
344,20,135086,0.0,22.141420999999998,-101.01395500000001,Fast_Food
345,20,135042,1.3,22.159357,-100.973411,Chinese
346,20,135042,0.7,22.159357,-100.973411,Chinese
347,20,135042,0.0,22.159357,-100.973411,Chinese
348,20,135042,0.3,22.159357,-100.973411,Chinese
349,20,135042,2.7,22.159357,-100.973411,Chinese
350,20,135042,0.7,22.159357,-100.973411,Chinese
351,20,135042,1.3,22.159357,-100.973411,Chinese
352,20,135042,2.7,22.159357,-100.973411,Chinese
353,20,135042,2.7,22.159357,-100.973411,Chinese
354,20,135042,0.0,22.159357,-100.973411,Chinese
355,20,135042,1.3,22.159357,-100.973411,Chinese
356,20,135042,0.3,22.159357,-100.973411,Chinese
357,20,135042,0.0,22.159357,-100.973411,Chinese
358,20,135042,0.0,22.159357,-100.973411,Chinese
359,20,135042,0.0,22.159357,-100.973411,Chinese
360,20,135042,2.7,22.159357,-100.973411,Chinese
361,20,135042,0.3,22.159357,-100.973411,Chinese
362,20,135042,2.7,22.159357,-100.973411,Chinese
363,20,135042,0.0,22.159357,-100.973411,Chinese
364,20,135042,2.7,22.159357,-100.973411,Chinese
365,18,135071,0.0,22.126375,-100.910926,Bar
366,18,135071,0.0,22.126375,-100.910926,Bar_Pub_Brewery
367,18,135071,0.0,22.126375,-100.910926,Bar
368,18,135071,0.0,22.126375,-100.910926,Bar_Pub_Brewery
369,18,135071,0.0,22.126375,-100.910926,Bar
370,18,135071,0.0,22.126375,-100.910926,Bar_Pub_Brewery
371,18,135071,0.0,22.126375,-100.910926,Bar
372,18,135071,0.0,22.126375,-100.910926,Bar_Pub_Brewery
373,18,135071,2.7,22.126375,-100.910926,Bar
374,18,135071,2.7,22.126375,-100.910926,Bar_Pub_Brewery
375,18,135071,2.7,22.126375,-100.910926,Bar
376,18,135071,2.7,22.126375,-100.910926,Bar_Pub_Brewery
377,18,135071,0.0,22.126375,-100.910926,Bar
378,18,135071,0.0,22.126375,-100.910926,Bar_Pub_Brewery
379,18,135071,0.0,22.126375,-100.910926,Bar
380,18,135071,0.0,22.126375,-100.910926,Bar_Pub_Brewery
381,18,135071,2.7,22.126375,-100.910926,Bar
382,18,135071,2.7,22.126375,-100.910926,Bar_Pub_Brewery
383,18,135058,0.3,22.165587,-101.001273,Pizzeria
384,18,135058,0.0,22.165587,-101.001273,Pizzeria
385,18,135058,0.7,22.165587,-101.001273,Pizzeria
386,18,135058,1.3,22.165587,-101.001273,Pizzeria
387,18,135058,0.7,22.165587,-101.001273,Pizzeria
388,18,135058,0.0,22.165587,-101.001273,Pizzeria
389,18,135058,0.0,22.165587,-101.001273,Pizzeria
390,18,135058,2.7,22.165587,-101.001273,Pizzeria
391,18,135058,0.0,22.165587,-101.001273,Pizzeria
392,18,135058,0.3,22.165587,-101.001273,Pizzeria
393,18,135058,0.0,22.165587,-101.001273,Pizzeria
394,18,135058,0.0,22.165587,-101.001273,Pizzeria
395,18,135058,0.3,22.165587,-101.001273,Pizzeria
396,18,135058,1.3,22.165587,-101.001273,Pizzeria
397,18,135058,0.7,22.165587,-101.001273,Pizzeria
398,18,135058,0.0,22.165587,-101.001273,Pizzeria
399,18,135058,0.0,22.165587,-101.001273,Pizzeria
400,18,135058,0.0,22.165587,-101.001273,Pizzeria
401,18,135043,0.0,22.185756,-100.944518,Fast_Food
402,18,135043,0.0,22.185756,-100.944518,Pizzeria
403,18,135043,0.0,22.185756,-100.944518,Fast_Food
404,18,135043,0.0,22.185756,-100.944518,Pizzeria
405,18,135043,0.0,22.185756,-100.944518,Fast_Food
406,18,135043,0.0,22.185756,-100.944518,Pizzeria
407,18,135043,0.7,22.185756,-100.944518,Fast_Food
408,18,135043,0.7,22.185756,-100.944518,Pizzeria
409,18,135043,0.0,22.185756,-100.944518,Fast_Food
410,18,135043,0.0,22.185756,-100.944518,Pizzeria
411,18,135043,2.7,22.185756,-100.944518,Fast_Food
412,18,135043,2.7,22.185756,-100.944518,Pizzeria
413,18,135043,2.7,22.185756,-100.944518,Fast_Food
414,18,135043,2.7,22.185756,-100.944518,Pizzeria
415,18,135043,0.3,22.185756,-100.944518,Fast_Food
416,18,135043,0.3,22.185756,-100.944518,Pizzeria
417,18,135043,1.3,22.185756,-100.944518,Fast_Food
418,18,135043,1.3,22.185756,-100.944518,Pizzeria
419,18,132862,2.7,22.150642899999998,-100.9870148,International
420,18,132862,2.7,22.150642899999998,-100.9870148,International
421,18,132862,2.7,22.150642899999998,-100.9870148,International
422,18,132862,2.7,22.150642899999998,-100.9870148,International
423,18,132862,1.3,22.150642899999998,-100.9870148,International
424,18,132862,2.7,22.150642899999998,-100.9870148,International
425,18,132862,1.3,22.150642899999998,-100.9870148,International
426,18,132862,1.3,22.150642899999998,-100.9870148,International
427,18,132862,0.3,22.150642899999998,-100.9870148,International
428,18,132862,2.7,22.150642899999998,-100.9870148,International
429,18,132862,2.7,22.150642899999998,-100.9870148,International
430,18,132862,0.3,22.150642899999998,-100.9870148,International
431,18,132862,0.0,22.150642899999998,-100.9870148,International
432,18,132862,0.0,22.150642899999998,-100.9870148,International
433,18,132862,0.0,22.150642899999998,-100.9870148,International
434,18,132862,0.0,22.150642899999998,-100.9870148,International
435,18,132862,2.7,22.150642899999998,-100.9870148,International
436,18,132862,2.7,22.150642899999998,-100.9870148,International
437,17,132921,1.3,22.150305,-100.98913370000001,Bar
438,17,132921,1.3,22.150305,-100.98913370000001,Bar
439,17,132921,0.7,22.150305,-100.98913370000001,Bar
440,17,132921,0.7,22.150305,-100.98913370000001,Bar
441,17,132921,0.3,22.150305,-100.98913370000001,Bar
442,17,132921,0.3,22.150305,-100.98913370000001,Bar
443,17,132921,0.3,22.150305,-100.98913370000001,Bar
444,17,132921,0.3,22.150305,-100.98913370000001,Bar
445,17,132921,0.0,22.150305,-100.98913370000001,Bar
446,17,132921,0.7,22.150305,-100.98913370000001,Bar
447,17,132921,1.3,22.150305,-100.98913370000001,Bar
448,17,132921,0.0,22.150305,-100.98913370000001,Bar
449,17,132921,0.0,22.150305,-100.98913370000001,Bar
450,17,132921,1.3,22.150305,-100.98913370000001,Bar
451,17,132921,0.0,22.150305,-100.98913370000001,Bar
452,17,132921,0.7,22.150305,-100.98913370000001,Bar
453,17,132921,2.7,22.150305,-100.98913370000001,Bar
454,17,135079,0.7,22.156376,-100.998355,Chinese
455,17,135079,2.7,22.156376,-100.998355,Chinese
456,17,135079,0.7,22.156376,-100.998355,Chinese
457,17,135079,2.7,22.156376,-100.998355,Chinese
